algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
PipeANN,67.68,468821.47,4824518.0,147.79,,,,,,,,,,,,97.79,97.79,0.4688214699999999
PipeANN,63.41,501333.25,7749325.0,157.66,,,,,,,,,,,,97.9,97.9,0.50133325
PipeANN,59.72,532385.5,6174472.0,167.42,,,,,,,,,,,,98.09,98.09,0.5323855
PipeANN,56.37,562643.44,8619931.0,177.44,,,,,,,,,,,,98.26,98.26,0.56264344
PipeANN,53.39,595889.56,8879494.0,187.35,,,,,,,,,,,,98.4,98.4,0.59588956
PipeANN,50.71,627111.06,5599424.0,197.17,,,,,,,,,,,,98.46,98.46,0.62711106
PipeANN,48.3,657359.44,8448115.0,207.04,,,,,,,,,,,,98.52,98.52,0.6573594399999999
PipeANN,46.1,688888.75,10309361.0,216.93,,,,,,,,,,,,98.6,98.6,0.68888875
PipeANN,44.09,719430.19,10312457.0,226.8,,,,,,,,,,,,98.71,98.71,0.71943019
PipeANN,42.24,752077.5,7824073.0,236.71,,,,,,,,,,,,98.76,98.76,0.7520775
PipeANN,40.55,785467.5,11223842.0,246.68,,,,,,,,,,,,98.84,98.84,0.7854675
PipeANN,38.98,814248.0,8584547.0,256.49,,,,,,,,,,,,98.95,98.95,0.814248
PipeANN,37.53,848489.44,8304071.0,266.41,,,,,,,,,,,,99.02,99.02,0.8484894399999999
PipeANN,36.19,877004.38,11251610.0,276.35,,,,,,,,,,,,99.06,99.06,0.87700438
PipeANN,34.93,908709.81,13963402.0,286.3,,,,,,,,,,,,99.12,99.12,0.90870981
PipeANN,33.76,942579.75,10257859.0,296.28,,,,,,,,,,,,99.16,99.16,0.94257975
PipeANN,32.66,971827.69,13386762.0,306.16,,,,,,,,,,,,99.19,99.19,0.97182769
PipeANN,31.63,1003227.69,12701699.0,316.09,,,,,,,,,,,,99.2,99.2,1.00322769
PipeANN,30.67,1035446.94,13097559.0,326.08,,,,,,,,,,,,99.25,99.25,1.03544694
PipeANN,29.76,1067317.38,12472113.0,336.01,,,,,,,,,,,,99.29,99.29,1.06731738
PipeANN,28.9,1100164.62,5123303.0,346.02,,,,,,,,,,,,99.3,99.3,1.10016462
PipeANN,28.09,1130862.25,10451178.0,355.95,,,,,,,,,,,,99.33,99.33,1.13086225
PipeANN,27.33,1163158.62,12386638.0,365.92,,,,,,,,,,,,99.35,99.35,1.16315862
PipeANN,25.92,1223192.5,12850283.0,385.75,,,,,,,,,,,,99.37,99.37,1.2231925
PipeANN,25.26,1256938.12,18094384.0,395.78,,,,,,,,,,,,99.39,99.39,1.25693812
PipeANN,24.65,1293276.38,13299971.0,405.72,,,,,,,,,,,,99.42,99.42,1.2932763799999998
PipeANN,24.06,1317389.25,12812861.0,415.68,,,,,,,,,,,,99.44,99.44,1.31738925
PipeANN,22.95,1383768.62,20921380.0,435.66,,,,,,,,,,,,99.45,99.45,1.38376862
PipeANN,22.44,1419082.62,16669948.0,445.67,,,,,,,,,,,,99.47,99.47,1.4190826200000002
PipeANN,21.95,1450988.12,18270494.0,455.58,,,,,,,,,,,,99.48,99.48,1.45098812
PipeANN,21.48,1476630.62,11611124.0,465.58,,,,,,,,,,,,99.52,99.52,1.47663062
PipeANN,21.03,1512991.62,12672586.0,475.55,,,,,,,,,,,,99.55,99.55,1.5129916200000002
PipeANN,20.6,1546227.62,13231728.0,485.48,,,,,,,,,,,,99.56,99.56,1.54622762
Gorgeous,105.13,881061.0,6394493.0,102.91,2.23,105.14,11919.01,317.83,5.65131968,75.0,0.0,37.77,2211.22,43160.85,34922.0,89.7,89.7,0.881061
