algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
Gorgeous,235.54,108739.0,3378270.0,41.78,0.71,42.49,4510.99,53.02,0.43105747,32.0,0.0,10.49,351.08,2502.16,2378.0,73.25,73.25,0.108739
Gorgeous,226.54,117931.0,4380882.0,43.39,0.76,44.15,4687.51,54.7,0.51113805,10.0,0.0,17.3,560.51,3415.88,2378.0,74.12,74.12,0.117931
Gorgeous,217.95,134296.0,1809938.0,45.06,0.84,45.9,4859.8,50.35,0.51129214,96.0,0.0,16.35,510.36,4423.43,2379.0,74.86,74.86,0.134296
Gorgeous,217.51,110502.0,4286164.0,45.15,0.83,45.97,4870.68,47.51,0.40106451,50.0,0.0,17.36,487.44,3421.05,2374.0,74.92,74.92,0.110502
Gorgeous,183.69,120627.0,5357278.0,53.29,1.15,54.44,5734.53,60.47,0.55115909,6.0,0.0,17.69,489.66,4059.22,2377.0,78.57,78.57,0.120627
Gorgeous,158.68,158775.0,4967529.0,61.57,1.46,63.02,6536.75,51.09,0.71152447,47.0,0.0,29.57,732.96,5407.63,2384.0,81.26,81.26,0.158775
Gorgeous,139.25,165591.0,5936292.0,69.92,1.85,71.76,7335.63,46.06,0.82158818,83.0,0.0,22.96,546.73,6039.59,2381.0,83.31,83.31,0.165591
Gorgeous,123.95,238782.0,1763196.0,78.48,2.25,80.72,8165.45,46.37,1.63230171,70.0,0.0,37.08,860.69,7531.57,2383.0,85.21,85.21,0.238782
Gorgeous,123.94,212553.0,5695923.0,78.43,2.24,80.67,8157.09,69.39,1.18205409,10.0,0.0,28.49,658.59,6255.42,2385.0,85.23,85.23,0.212553
Gorgeous,111.86,275669.0,6041822.0,86.87,2.55,89.42,8914.92,50.32,1.38265517,78.0,0.0,35.87,763.63,9160.71,2387.0,86.46,86.46,0.275669
Gorgeous,111.63,282032.0,1364729.0,86.86,2.61,89.47,8930.73,46.96,2.09271376,1.0,0.0,43.01,929.03,9489.8,2384.0,86.72,86.72,0.282032
Gorgeous,101.93,215629.0,9646684.0,95.16,2.96,98.12,9656.32,43.78,0.93208172,68.0,0.0,37.38,748.43,6474.32,2385.0,87.66,87.66,0.215629
